Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,67.699997,67.699997,65.699997,66.599998,39.087711,32801
2002-07-02,66.500000,66.500000,64.199997,64.849998,38.060623,53167
2002-07-03,65.000000,68.500000,64.150002,67.250000,39.469189,105430
2002-07-04,68.699997,71.800003,68.000000,68.349998,40.114780,145827
2002-07-05,69.000000,69.250000,67.099998,67.900002,39.850681,48472
2002-07-08,68.800003,70.500000,68.000000,68.349998,40.114780,89751
2002-07-09,69.000000,69.000000,67.099998,67.500000,39.615917,37756
2002-07-10,69.000000,69.000000,66.000000,66.199997,38.852943,29923
2002-07-11,66.500000,66.500000,63.500000,63.900002,37.503071,41027
2002-07-12,64.750000,65.349998,63.150002,63.750000,37.415035,40946
2002-07-15,62.900002,63.299999,61.000000,61.500000,36.094501,35589
2002-07-16,62.000000,63.000000,60.150002,60.450001,35.478260,42097
2002-07-17,58.500000,61.200001,58.500000,59.349998,34.832668,32003
2002-07-18,48.000000,61.750000,48.000000,61.000000,35.801052,28211
2002-07-19,60.000000,60.450001,59.000000,59.150002,34.715282,22216
2002-07-22,56.099998,57.500000,55.299999,55.950001,32.837196,45314
2002-07-23,55.750000,56.950001,54.799999,55.950001,32.837196,62142
2002-07-24,55.500000,55.549999,52.200001,52.400002,30.753689,39808
2002-07-25,54.450001,60.000000,51.900002,52.500000,30.812376,67779
2002-07-26,52.000000,52.450001,49.150002,50.049999,29.374466,53213
2002-07-29,49.150002,51.000000,44.500000,46.000000,26.997517,61733
2002-07-30,48.000000,49.000000,44.099998,44.799999,26.293230,67289
2002-07-31,44.150002,44.950001,41.549999,43.500000,25.530256,82611
2002-08-01,43.500000,46.000000,43.250000,43.849998,25.735668,44416
2002-08-02,42.200001,44.000000,42.200001,43.500000,25.530256,21102
2002-08-05,44.000000,46.849998,44.000000,46.250000,27.144243,42282
2002-08-06,45.500000,46.900002,44.200001,46.500000,27.290970,26712
2002-08-07,47.500000,52.849998,47.200001,51.400002,30.166784,153039
2002-08-08,52.000000,53.700001,46.599998,47.700001,27.995249,223312
2002-08-09,48.400002,49.650002,47.000000,49.049999,28.787571,115831
2002-08-12,49.099998,50.400002,47.750000,48.599998,28.523464,77028
2002-08-13,49.950001,49.950001,47.000000,47.299999,27.760485,51260
2002-08-14,47.000000,47.400002,46.150002,46.599998,27.349657,37073
2002-08-15,null,null,null,null,null,null
2002-08-16,48.000000,48.000000,46.099998,46.599998,27.349657,31863
2002-08-19,47.000000,47.000000,46.000000,46.200001,27.114893,19410
2002-08-20,47.500000,49.500000,46.500000,48.900002,28.699533,95621
2002-08-21,49.000000,52.000000,48.549999,49.700001,29.169056,139319
2002-08-22,50.900002,50.900002,47.750000,48.049999,28.200659,76951
2002-08-23,49.299999,52.799999,47.799999,51.750000,30.372206,230879
2002-08-26,54.049999,57.500000,54.049999,55.299999,32.455708,484339
2002-08-27,55.950001,56.250000,52.349998,52.650002,30.900421,173748
2002-08-28,51.200001,52.250000,50.549999,51.349998,30.137444,70294
2002-08-29,51.000000,51.750000,50.099998,50.450001,29.609234,54920
2002-08-30,50.000000,60.200001,50.000000,54.549999,32.015530,292527
2002-09-02,55.349998,56.299999,53.099998,53.900002,31.634041,223564
2002-09-03,55.000000,55.000000,52.099998,52.349998,30.724352,94917
