Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,27.520000,28.129999,27.400000,27.990000,12.139095,630442
2002-07-02,27.990000,28.270000,27.730000,27.969999,12.130418,1007265
2002-07-03,27.770000,27.980000,27.400000,27.559999,11.952603,178065
2002-07-04,27.530001,27.730000,27.469999,27.549999,11.948268,199282
2002-07-05,27.469999,27.969999,27.360001,27.570000,11.956940,138578
2002-07-08,28.000000,28.270000,27.070000,27.780001,12.048018,216458
2002-07-09,28.000000,28.270000,26.950001,27.200001,11.796474,1158428
2002-07-10,27.320000,27.320000,26.700001,26.889999,11.662029,384892
2002-07-11,26.870001,26.930000,26.370001,26.490000,11.488552,1189395
2002-07-12,26.469999,26.930000,26.410000,26.510000,11.497226,1100752
2002-07-15,26.400000,26.530001,26.170000,26.389999,11.445185,758595
2002-07-16,26.670000,26.670000,26.150000,26.260000,11.388803,573555
2002-07-17,26.270000,26.370001,26.090000,26.219999,11.371455,147120
2002-07-18,26.010000,26.530001,26.010000,26.280001,11.397476,112065
2002-07-19,26.129999,26.270000,25.799999,25.930000,11.245684,249975
2002-07-22,26.000000,26.000000,25.270000,25.469999,11.046182,341498
2002-07-23,25.330000,26.530001,24.809999,24.950001,10.820662,457725
2002-07-24,24.799999,24.799999,24.530001,24.670000,10.699229,298410
2002-07-25,25.330000,25.330000,23.730000,24.049999,10.430340,1339500
2002-07-26,24.000000,24.400000,23.270000,23.530001,10.204818,1189335
2002-07-29,24.270000,24.270000,23.070000,23.280001,10.096396,451492
2002-07-30,22.680000,23.600000,22.680000,22.959999,9.957614,899820
2002-07-31,22.690001,23.320000,22.600000,22.660000,9.827505,732465
2002-08-01,23.200001,23.200001,22.280001,22.590000,9.797146,724072
2002-08-02,22.440001,22.570000,22.150000,22.370001,9.701734,465982
2002-08-05,22.400000,22.670000,21.740000,21.950001,9.519580,1924500
2002-08-06,22.260000,22.469999,21.809999,22.290001,9.667036,1673670
2002-08-07,22.670000,22.930000,22.270000,22.620001,9.810156,893828
2002-08-08,22.799999,22.799999,22.000000,22.209999,9.632341,304388
2002-08-09,22.090000,22.600000,21.870001,22.230000,9.641016,455310
2002-08-12,22.790001,22.790001,22.139999,22.250000,9.649690,239220
2002-08-13,22.670000,22.670000,22.270000,22.400000,9.714744,232672
2002-08-14,22.400000,22.400000,21.549999,22.010000,10.481447,532372
2002-08-15,null,null,null,null,null,null
2002-08-16,22.400000,22.400000,21.950001,21.990000,10.471924,960518
2002-08-19,22.270000,22.309999,22.070000,22.129999,10.538590,418350
2002-08-20,22.530001,22.530001,21.799999,21.969999,10.462398,1445872
2002-08-21,21.879999,22.270000,21.879999,22.010000,10.481447,2020500
2002-08-22,22.129999,22.370001,22.100000,22.129999,10.538590,1757708
2002-08-23,22.190001,22.230000,22.070000,22.100000,10.524307,616222
2002-08-26,22.160000,22.160000,21.930000,21.969999,10.462398,2135955
2002-08-27,21.879999,22.000000,21.750000,21.860001,10.410015,619192
2002-08-28,22.110001,22.110001,21.750000,21.830000,10.395729,567030
2002-08-29,22.000000,22.000000,21.730000,21.830000,10.395729,592500
2002-08-30,22.000000,22.010000,21.650000,21.980000,10.467162,1051920
2002-09-02,22.270000,23.070000,21.870001,22.309999,10.624310,1408425
2002-09-03,22.330000,22.330000,21.950001,21.990000,10.471924,852090
2002-09-04,22.129999,22.129999,21.940001,22.010000,10.481447,283560
2002-09-05,22.129999,22.530001,21.639999,22.350000,10.643359,1242218
2002-09-06,22.520000,22.639999,22.030001,22.150000,10.548116,1146578
2002-09-09,21.600000,22.230000,21.600000,22.160000,10.552876,454125
2002-09-10,null,null,null,null,null,null
2002-09-11,22.270000,22.400000,22.190001,22.240000,10.590976,546210
2002-09-12,22.270000,23.799999,22.200001,23.590000,11.233864,4144298
2002-09-13,23.570000,24.650000,23.260000,23.299999,11.095762,820215
2002-09-16,23.330000,23.870001,22.940001,23.049999,10.976708,522788
2002-09-17,23.200001,23.270000,23.030001,23.110001,11.005280,185055
2002-09-18,22.900000,23.200001,22.900000,23.059999,10.981472,310792
2002-09-19,22.540001,23.090000,22.540001,22.740000,10.829081,312848
2002-09-20,23.250000,23.250000,22.330000,22.709999,10.814795,503842
2002-09-23,22.570000,23.100000,22.480000,22.500000,10.714790,430755
2002-09-24,22.719999,22.719999,22.049999,22.340000,10.638597,290700
2002-09-25,22.160000,22.370001,22.070000,22.180000,10.562405,330270
2002-09-26,22.150000,22.330000,22.070000,22.110001,10.529068,355065
2002-09-27,22.370001,22.370001,22.030001,22.150000,10.548116,684300
2002-09-30,21.830000,22.190001,21.730000,21.809999,10.386201,1091782
2002-10-01,22.000000,22.000000,21.469999,21.709999,10.338581,943500
2002-10-02,null,null,null,null,null,null
2002-10-03,21.730000,22.110001,21.600000,21.920000,10.438588,745020
2002-10-04,22.000000,22.070000,21.530001,21.750000,10.357629,1164862
2002-10-07,21.690001,21.930000,21.690001,21.770000,10.367158,1797300
2002-10-08,21.540001,22.059999,21.540001,21.990000,10.471924,851528
2002-10-09,22.000000,22.170000,21.879999,22.120001,10.533829,546218
2002-10-10,22.400000,22.400000,22.030001,22.180000,10.562405,508042
2002-10-11,22.400000,22.620001,22.010000,22.530001,10.729078,481935
2002-10-14,23.070000,23.070000,22.570000,22.610001,10.767175,376178
2002-10-15,null,null,null,null,null,null
2002-10-16,22.670000,23.030001,22.469999,22.590000,10.757651,1161375
2002-10-17,22.730000,22.730000,22.270000,22.389999,10.662407,515805
2002-10-18,22.440001,22.730000,22.400000,22.450001,10.690981,397492
2002-10-21,22.430000,22.799999,21.730000,22.660000,10.790985,182258
2002-10-22,22.129999,23.049999,22.070000,22.330000,10.633835,323408
2002-10-23,22.510000,22.510000,22.070000,22.160000,10.552876,306352
2002-10-24,22.129999,22.490000,22.000000,22.120001,10.533829,200385
2002-10-25,22.270000,22.469999,21.270000,21.510000,10.243338,1335150
2002-10-28,21.340000,22.059999,20.730000,20.870001,9.938563,638692
2002-10-29,21.469999,21.469999,20.730000,20.940001,9.971896,663480
2002-10-30,20.530001,20.790001,20.530001,20.690001,9.852843,1902300
2002-10-31,20.690001,23.469999,20.530001,20.760000,9.886182,1362382
2002-11-01,20.799999,21.070000,20.040001,20.209999,9.624263,1417005
2002-11-04,23.860001,23.860001,20.270000,20.469999,9.748077,365018
2002-11-05,20.270000,20.650000,20.270000,20.540001,9.781414,762585
2002-11-06,null,null,null,null,null,null
2002-11-07,20.510000,21.049999,20.400000,20.969999,9.986187,1556798
2002-11-08,21.200001,21.200001,20.940001,21.070000,10.033806,772575
2002-11-11,20.930000,21.170000,20.730000,20.950001,9.976662,492045
2002-11-12,20.799999,21.190001,20.799999,21.129999,10.062377,252990
2002-11-13,21.299999,21.590000,21.200001,21.350000,10.167147,810052
2002-11-14,21.590000,21.600000,21.350000,21.530001,10.252866,1954672
2002-11-15,21.600000,21.730000,21.270000,21.350000,10.167147,1543980
2002-11-18,21.670000,21.670000,21.370001,21.440001,10.210006,1156478
2002-11-19,null,null,null,null,null,null
2002-11-20,21.469999,21.570000,21.150000,21.309999,10.148094,1166872
2002-11-21,21.330000,21.450001,21.150000,21.240000,10.114760,858802
2002-11-22,21.070000,22.270000,20.930000,21.900000,10.429062,1498972
2002-11-25,21.730000,22.100000,21.730000,21.910000,10.433825,551902
2002-11-26,22.240000,22.240000,21.870001,21.910000,10.433825,279930
2002-11-27,22.330000,22.530001,21.730000,21.850000,10.405252,502838
2002-11-28,21.900000,22.100000,21.820000,21.889999,10.424302,1026690
2002-11-29,22.129999,22.250000,21.330000,21.910000,10.433825,499470
2002-12-02,21.889999,22.930000,21.889999,22.799999,10.857652,2044042
2002-12-03,22.799999,23.049999,21.330000,22.190001,10.567164,1061528
2002-12-04,21.940001,22.400000,21.930000,22.139999,10.543353,389670
2002-12-05,22.010000,22.590000,21.930000,22.209999,10.576690,231885
2002-12-06,22.320000,22.530001,21.879999,22.450001,10.690981,380828
2002-12-09,21.110001,22.670000,21.110001,22.170000,10.557640,296535
2002-12-10,22.240000,22.330000,21.870001,22.209999,10.576690,218212
2002-12-11,21.760000,22.430000,21.750000,22.330000,10.633835,561045
2002-12-12,22.670000,22.670000,21.750000,22.200001,10.571924,238680
2002-12-13,22.000000,22.450001,21.879999,22.410000,10.671932,187260
2002-12-16,21.879999,22.590000,21.870001,22.330000,10.633835,370568
2002-12-17,22.790001,22.790001,21.940001,22.000000,10.476684,292140
2002-12-18,21.870001,22.180000,21.629999,21.969999,10.462398,339990
2002-12-19,21.990000,21.990000,21.410000,21.600000,10.286199,902842
2002-12-20,21.490000,21.750000,21.480000,21.570000,10.271913,426548
2002-12-23,21.730000,21.730000,21.150000,21.190001,10.090949,790688
2002-12-24,21.110001,21.590000,21.100000,21.459999,10.219530,426750
2002-12-25,null,null,null,null,null,null
2002-12-26,21.440001,21.670000,21.309999,21.410000,10.195717,869828
2002-12-27,21.410000,21.629999,21.410000,21.540001,10.257628,998430
2002-12-30,21.469999,21.830000,21.469999,21.670000,10.319536,676372
2002-12-31,21.930000,21.930000,21.629999,21.780001,10.371917,534698
2003-01-01,21.850000,22.000000,21.600000,21.889999,10.424302,294375
2003-01-02,22.129999,22.650000,22.030001,22.330000,10.633835,2054430
2003-01-03,22.639999,22.670000,21.940001,21.990000,10.471924,648608
2003-01-06,21.870001,22.250000,21.670000,21.730000,10.348108,326100
2003-01-07,22.000000,22.000000,21.490000,21.680000,10.324292,333398
2003-01-08,21.959999,22.090000,21.740000,21.910000,10.433825,362918
2003-01-09,22.240000,22.240000,21.750000,22.020000,10.486210,424470
2003-01-10,22.129999,22.330000,21.469999,22.049999,10.500494,414428
2003-01-13,22.129999,22.200001,21.490000,21.879999,10.419538,607020
2003-01-14,21.730000,22.930000,21.730000,22.650000,10.786222,1949992
2003-01-15,22.799999,22.930000,22.420000,22.500000,10.714790,1081155
2003-01-16,22.930000,22.930000,22.420000,22.530001,10.729078,198952
2003-01-17,22.530001,22.629999,22.010000,22.129999,10.538590,233932
2003-01-20,22.370001,22.370001,21.870001,21.889999,10.424302,339030
2003-01-21,22.650000,22.650000,21.549999,21.840000,10.400492,593055
2003-01-22,21.650000,21.900000,21.530001,21.580000,10.276676,704310
2003-01-23,22.000000,22.000000,21.610001,21.760000,10.362392,502162
