Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,2.680000,2.680000,2.240000,2.300000,2.300000,134369
2002-07-02,2.280000,2.420000,2.280000,2.360000,2.360000,144101
2002-07-03,2.320000,2.380000,2.300000,2.340000,2.340000,93326
2002-07-04,2.340000,2.460000,2.340000,2.420000,2.420000,175685
2002-07-05,2.460000,2.500000,2.380000,2.420000,2.420000,213041
2002-07-08,2.600000,2.600000,2.400000,2.540000,2.540000,248798
2002-07-09,2.680000,2.740000,2.500000,2.540000,2.540000,270365
2002-07-10,2.560000,2.640000,2.420000,2.460000,2.460000,162761
2002-07-11,2.440000,2.440000,2.260000,2.280000,2.280000,117252
2002-07-12,2.300000,2.420000,2.260000,2.340000,2.340000,98480
2002-07-15,2.360000,2.440000,2.100000,2.120000,2.120000,120108
2002-07-16,2.140000,2.200000,2.100000,2.120000,2.120000,72179
2002-07-17,2.240000,2.300000,2.020000,2.020000,2.020000,75426
2002-07-18,2.080000,2.160000,2.080000,2.140000,2.140000,93602
2002-07-19,2.140000,2.180000,2.040000,2.080000,2.080000,60990
2002-07-22,2.080000,2.120000,1.920000,1.940000,1.940000,63670
2002-07-23,1.960000,2.000000,1.920000,1.980000,1.980000,58151
2002-07-24,2.000000,2.000000,1.860000,1.900000,1.900000,72440
2002-07-25,2.000000,2.040000,1.800000,1.840000,1.840000,62175
2002-07-26,1.900000,1.920000,1.640000,1.680000,1.680000,71676
2002-07-29,1.740000,1.760000,1.600000,1.680000,1.680000,67251
2002-07-30,1.760000,1.840000,1.600000,1.600000,1.600000,101915
2002-07-31,1.620000,1.700000,1.600000,1.660000,1.660000,75652
2002-08-01,1.680000,1.760000,1.640000,1.680000,1.680000,52473
2002-08-02,1.760000,1.760000,1.620000,1.680000,1.680000,40457
2002-08-05,1.680000,1.720000,1.620000,1.660000,1.660000,52850
2002-08-06,1.660000,1.720000,1.640000,1.640000,1.640000,41202
2002-08-07,1.680000,1.760000,1.640000,1.660000,1.660000,57650
2002-08-08,1.660000,1.700000,1.600000,1.600000,1.600000,60180
2002-08-09,1.600000,1.660000,1.600000,1.600000,1.600000,36051
2002-08-12,1.620000,1.660000,1.560000,1.580000,1.580000,35550
2002-08-13,1.600000,1.640000,1.600000,1.620000,1.620000,41802
2002-08-14,1.560000,1.620000,1.560000,1.580000,1.580000,40306
2002-08-15,null,null,null,null,null,null
2002-08-16,1.600000,1.620000,1.560000,1.580000,1.580000,51049
2002-08-19,1.560000,1.600000,1.520000,1.540000,1.540000,45752
2002-08-20,1.560000,1.620000,1.500000,1.560000,1.560000,52905
2002-08-21,1.560000,1.640000,1.540000,1.600000,1.600000,46600
2002-08-22,1.600000,1.700000,1.560000,1.560000,1.560000,58101
2002-08-23,1.600000,1.660000,1.560000,1.600000,1.600000,43935
2002-08-26,1.600000,1.680000,1.540000,1.560000,1.560000,41002
2002-08-27,1.580000,1.660000,1.520000,1.520000,1.520000,41740
2002-08-28,1.540000,1.640000,1.460000,1.540000,1.540000,48830
2002-08-29,1.560000,1.620000,1.500000,1.500000,1.500000,51500
2002-08-30,1.580000,1.600000,1.520000,1.540000,1.540000,24200
2002-09-02,1.860000,1.860000,1.560000,1.580000,1.580000,51601
2002-09-03,1.900000,1.900000,1.560000,1.560000,1.560000,44926
2002-09-04,1.260000,1.600000,1.260000,1.580000,1.580000,43407
2002-09-05,1.640000,1.640000,1.560000,1.560000,1.560000,35637
2002-09-06,1.560000,1.600000,1.440000,1.480000,1.480000,44600
2002-09-09,1.600000,1.600000,1.500000,1.500000,1.500000,35565
2002-09-10,null,null,null,null,null,null
2002-09-11,1.560000,1.580000,1.440000,1.480000,1.480000,36136
2002-09-12,1.700000,1.700000,1.480000,1.500000,1.500000,22045
2002-09-13,1.500000,1.560000,1.480000,1.540000,1.540000,38090
2002-09-16,1.520000,1.580000,1.500000,1.520000,1.520000,34900
2002-09-17,1.840000,1.840000,1.500000,1.520000,1.520000,40274
2002-09-18,1.540000,1.560000,1.480000,1.540000,1.540000,35301
2002-09-19,1.500000,1.540000,1.440000,1.460000,1.460000,32025
2002-09-20,1.480000,1.480000,1.400000,1.460000,1.460000,34750
2002-09-23,1.500000,1.520000,1.440000,1.460000,1.460000,27800
